brand,topupdate,activationdate,iccidPREFIX,iccid,resellerid,offmgrid,bundlecode,TopupSeq, Spiff 
LMPLUS,2016-01-30,2016-01-30,8919601,000114243617,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-13,2016-02-13,8919601,000114321637,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $15.00 
LMPLUS,2016-01-28,2016-01-28,8919601,000114320456,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-15,2016-02-15,8919601,000114317049,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-01-28,2016-01-28,8919601,000121563718,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-25,2016-02-25,8919601,000121563692,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-01,2016-02-01,8919601,000114242536,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-25,2016-02-25,8919601,000114242239,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000121864355,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-18,2016-02-18,8919601,000121864322,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-01-29,2016-01-29,8919601,000114111228,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-01-28,2016-01-28,8919601,000114106152,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-15,2016-02-15,8919601,000114721653,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2055,2nd_renewal, $13.00 
LMPLUS,2016-02-05,2016-02-05,8919601,000114243708,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000114243179,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-15,2016-02-15,8919601,000114437995,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-01-26,2016-01-26,8919601,000114243336,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-21,2016-02-21,8919601,000114243203,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-30,2016-01-30,8919601,000114242379,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000114105246,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-01,2016-02-01,8919601,000114110782,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000114242163,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,7029,2nd_renewal, $-   
LMPLUS,2016-02-10,2016-02-10,8919601,000114105477,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-01-26,2016-01-26,8919601,000108177656,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,2nd_renewal, $10.00 
LMPLUS,2016-02-07,2016-02-07,8919601,000108175932,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-19,2016-02-19,8919601,000106374172,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $15.00 
LMPLUS,2016-01-26,2016-01-26,8919601,000114242718,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000108175528,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-24,2016-02-24,8919601,000108175056,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-01,2016-02-01,8919601,000121513937,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-02-12,2016-02-12,8919601,000105802330,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-15,2016-02-15,8919601,000108175411,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-02-02,2016-02-02,8919601,000108179678,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,2nd_renewal, $20.00 
LM,2016-02-01,2016-02-01,8919601,000016544799,LMUS-SIM-WS-P-CA-AHPREPAI,AHPREPAIDSOLUTIONS,2019,2nd_renewal,
LMPLUS,2016-02-12,2016-02-12,8919601,000121554824,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-02-15,2016-02-15,8919601,000121557587,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000121562173,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000121562322,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000121562504,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000121563692,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000121565812,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000105805796,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000142689989,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000142689914,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-01-31,2016-01-31,8919601,000142689567,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-05,2016-02-05,8919601,000142689500,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-03,2016-02-03,8919601,000142689120,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-04,2016-02-04,8919601,000142689013,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142688106,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-03,2016-02-03,8919601,000142687926,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-01,2016-02-01,8919601,000142687843,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-12,2016-02-12,8919601,000142687512,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-11,2016-02-11,8919601,000142687322,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-12,2016-02-12,8919601,000142687256,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-20,2016-02-20,8919601,000142687165,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-21,2016-02-21,8919601,000142687017,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-05,2016-02-05,8919601,000142686571,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-08,2016-02-08,8919601,000142686118,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-01-28,2016-01-28,8919601,000142685052,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-01-27,2016-01-27,8919601,000142085451,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142085139,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-10,2016-02-10,8919601,000142085006,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142084918,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000142084850,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000142084587,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000142084439,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000142083761,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142083662,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000142083456,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000142083365,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000142083357,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-12,2016-02-12,8919601,000142082342,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-16,2016-02-16,8919601,000114321181,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-19,2016-02-19,8919601,000142082243,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000142082193,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-13,2016-02-13,8919601,000141093357,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-20,2016-02-20,8919601,000140949831,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000140908753,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000140908639,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000140884863,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000140884715,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-04,2016-02-04,8919601,000140884590,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000140884582,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000140884533,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-10,2016-02-10,8919601,000140884467,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000140884079,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-15,2016-02-15,8919601,000140883998,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-25,2016-02-25,8919601,000140883386,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-14,2016-02-14,8919601,000140882776,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-17,2016-02-17,8919601,000140882628,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-06,2016-02-06,8919601,000140882057,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879707,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879699,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879624,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000140879384,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879269,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-18,2016-02-18,8919601,000140879210,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000140879046,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-21,2016-02-21,8919601,000140845872,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-16,2016-02-16,8919601,000140844859,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000139677971,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2039,1st_activation, $20.00 
LMPLUS,2016-02-05,2016-02-05,8919601,000139676635,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-17,2016-02-17,8919601,000139674069,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-25,2016-02-25,8919601,000139658682,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-01,2016-02-01,8919601,000139034074,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-01-29,2016-01-29,8919601,000138022526,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-01-26,2016-01-26,8919601,000137794067,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-10,2016-02-10,8919601,000122341692,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-13,2016-02-13,8919601,000122341213,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000121868638,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-30,2016-01-30,8919601,000121868562,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-26,2016-01-26,8919601,000121867267,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-16,2016-02-16,8919601,000121864751,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-31,2016-01-31,8919601,000121861930,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-11,2016-02-11,8919601,000121861336,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-17,2016-02-17,8919601,000121861294,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000121861120,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-07,2016-02-07,8919601,000121729913,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000121729582,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-30,2016-01-30,8919601,000121729160,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-20,2016-02-20,8919601,000121729061,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-30,2016-01-30,8919601,000121565317,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-02,2016-02-02,8919601,000121564880,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-21,2016-02-21,8919601,000121562538,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-28,2016-01-28,8919601,000121557652,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-01-28,2016-01-28,8919601,000121555441,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-02-08,2016-02-08,8919601,000121554667,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000121513036,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2035,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000114437904,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000114437888,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-01,2016-02-01,8919601,000114437656,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000114436575,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000114436211,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-10,2016-02-10,8919601,000114435403,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-05,2016-02-05,8919601,000114435361,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-09,2016-02-09,8919601,000114434265,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-29,2016-01-29,8919601,000114242866,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-03,2016-02-03,8919601,000114242437,LMPUS-SIM-WS-DP-CA-AHPR,AHPREPAIDSOLUTIONS,6029,1st_activation, $-   
LMPLUS,2016-02-12,2016-02-12,8919601,000114107564,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-09,2016-02-09,8919601,000114107325,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-01-27,2016-01-27,8919601,000114106640,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,2029,1st_activation, $-   
LMPLUS,2016-02-10,2016-02-10,8919601,000105196287,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-19,2016-02-19,8919601,000144717994,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-02-19,2016-02-19,8919601,000144717911,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-25,2016-02-25,8919601,000144715329,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-20,2016-02-20,8919601,000144715121,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-23,2016-02-23,8919601,000144715113,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-01-31,2016-01-31,8919601,000142689625,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-02,2016-02-02,8919601,000142689492,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-02-09,2016-02-09,8919601,000142689476,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-02-04,2016-02-04,8919601,000142689021,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-01-30,2016-01-30,8919601,000142688965,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-01-26,2016-01-26,8919601,000142688726,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
LMPLUS,2016-02-01,2016-02-01,8919601,000142687819,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-10,2016-02-10,8919601,000142687454,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2055,1st_activation, $12.00 
LMPLUS,2016-02-09,2016-02-09,8919601,000142687389,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2035,1st_activation, $20.00 
LMPLUS,2016-02-09,2016-02-09,8919601,000142687348,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2045,1st_activation, $20.00 
LMPLUS,2016-02-18,2016-02-18,8919601,000142687140,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-20,2016-02-20,8919601,000142687066,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-04,2016-02-04,8919601,000142686720,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2019,1st_activation, $7.00 
LMPLUS,2016-02-04,2016-02-04,8919601,000142686688,LMPUS-SIM-WS-P-CA-AHPREPA,AHPREPAIDSOLUTIONS,2029,1st_activation, $20.00 
